CO2_Limit,Generator,AP_g
10433.5182,CCGT,10070
10433.5182,Coal,573.2896753
10434.5182,Diesel,344.6541155
10434.5182,OCGT,2444
10434.5182,CCGT,10070
10434.5182,Coal,575.8041032
10435.5182,Diesel,342.3381951
10435.5182,OCGT,2444
10435.5182,CCGT,10070
10435.5182,Coal,578.318531
10436.5182,Diesel,340.0222747
10436.5182,OCGT,2444
10436.5182,CCGT,10070
10436.5182,Coal,580.8329589
10437.5182,Diesel,337.7063543
10437.5182,OCGT,2444
10437.5182,CCGT,10070
10437.5182,Coal,583.3473867
10438.5182,Diesel,335.3904339
10438.5182,OCGT,2444
10438.5182,CCGT,10070
10438.5182,Coal,585.8618146
10439.5182,Diesel,333.0745135
10439.5182,OCGT,2444
10439.5182,CCGT,10070
10439.5182,Coal,588.3762425
10440.5182,Diesel,330.7585931
10440.5182,OCGT,2444
10440.5182,CCGT,10070
10440.5182,Coal,590.8906703
10441.5182,Diesel,328.4426727
10441.5182,OCGT,2444
10441.5182,CCGT,10070
10441.5182,Coal,593.4050982
10442.5182,Diesel,326.1267523
10442.5182,OCGT,2444
10442.5182,CCGT,10070
10442.5182,Coal,595.919526
10443.5182,Diesel,323.8108319
10443.5182,OCGT,2444
10443.5182,CCGT,10070
10443.5182,Coal,598.4339539
10444.5182,Diesel,321.4949115
10444.5182,OCGT,2444
10444.5182,CCGT,10070
10444.5182,Coal,600.9483818
10445.5182,Diesel,319.1789911
10445.5182,OCGT,2444
10445.5182,CCGT,10070
10445.5182,Coal,603.4628096
10446.5182,Diesel,316.8630707
10446.5182,OCGT,2444
10446.5182,CCGT,10070
10446.5182,Coal,605.9772375
10447.5182,Diesel,314.5471503
10447.5182,OCGT,2444
10447.5182,CCGT,10070
10447.5182,Coal,608.4916653
10448.5182,Diesel,312.2312299
10448.5182,OCGT,2444
10448.5182,CCGT,10070
10448.5182,Coal,611.0060932
10449.5182,Diesel,309.9153095
10449.5182,OCGT,2444
10449.5182,CCGT,10070
10449.5182,Coal,613.5205211
10450.5182,Diesel,307.5993891
10450.5182,OCGT,2444
10450.5182,CCGT,10070
10450.5182,Coal,616.0349489
10451.5182,Diesel,305.2834687
10451.5182,OCGT,2444
10451.5182,CCGT,10070
10451.5182,Coal,618.5493768
10452.5182,Diesel,302.9675483
10452.5182,OCGT,2444
10452.5182,CCGT,10070
10452.5182,Coal,621.0638047
10453.5182,Diesel,300.6516279
10453.5182,OCGT,2444
10453.5182,CCGT,10070
10453.5182,Coal,623.5782325
10454.5182,Diesel,298.3357075
10454.5182,OCGT,2444
10454.5182,CCGT,10070
10454.5182,Coal,626.0926604
10455.5182,Diesel,296.0197872
10455.5182,OCGT,2444
10455.5182,CCGT,10070
10455.5182,Coal,628.6070882
10456.5182,Diesel,293.7038668
10456.5182,OCGT,2444
10456.5182,CCGT,10070
10456.5182,Coal,631.1215161
10457.5182,Diesel,291.3879464
10457.5182,OCGT,2444
10457.5182,CCGT,10070
10457.5182,Coal,633.635944
10458.5182,Diesel,289.072026
10458.5182,OCGT,2444
10458.5182,CCGT,10070
10458.5182,Coal,636.1503718
10459.5182,Diesel,286.7561056
10459.5182,OCGT,2444
10459.5182,CCGT,10070
10459.5182,Coal,638.6647997
10460.5182,Diesel,284.4401852
10460.5182,OCGT,2444
10460.5182,CCGT,10070
10460.5182,Coal,641.1792275
10461.5182,Diesel,282.1242648
10461.5182,OCGT,2444
10461.5182,CCGT,10070
10461.5182,Coal,643.6936554
10462.5182,Diesel,279.8083444
10462.5182,OCGT,2444
10462.5182,CCGT,10070
10462.5182,Coal,646.2080833
10463.5182,Diesel,277.492424
10463.5182,OCGT,2444
10463.5182,CCGT,10070
10463.5182,Coal,648.7225111
10464.5182,Diesel,275.1765036
10464.5182,OCGT,2444
10464.5182,CCGT,10070
10464.5182,Coal,651.236939
10465.5182,Diesel,272.8605832
10465.5182,OCGT,2444
10465.5182,CCGT,10070
10465.5182,Coal,653.7513668
10466.5182,Diesel,270.5446628
10466.5182,OCGT,2444
10466.5182,CCGT,10070
10466.5182,Coal,656.2657947
10467.5182,Diesel,268.2287424
10467.5182,OCGT,2444
10467.5182,CCGT,10070
10467.5182,Coal,658.7802226
10468.5182,Diesel,265.912822
10468.5182,OCGT,2444
10468.5182,CCGT,10070
10468.5182,Coal,661.2946504
10469.5182,Diesel,263.5969016
10469.5182,OCGT,2444
10469.5182,CCGT,10070
10469.5182,Coal,663.8090783
10470.5182,Diesel,261.2809812
10470.5182,OCGT,2444
10470.5182,CCGT,10070
10470.5182,Coal,666.3235061
10471.5182,Diesel,258.9650608
10471.5182,OCGT,2444
10471.5182,CCGT,10070
10471.5182,Coal,668.837934
10472.5182,Diesel,256.6491404
10472.5182,OCGT,2444
10472.5182,CCGT,10070
10472.5182,Coal,671.3523619
10473.5182,Diesel,254.33322
10473.5182,OCGT,2444
10473.5182,CCGT,10070
10473.5182,Coal,673.8667897
10474.5182,Diesel,252.0172996
10474.5182,OCGT,2444
10474.5182,CCGT,10070
10474.5182,Coal,676.3812176
10475.5182,Diesel,249.7013792
10475.5182,OCGT,2444
10475.5182,CCGT,10070
10475.5182,Coal,678.8956454
10476.5182,Diesel,247.3854588
10476.5182,OCGT,2444
10476.5182,CCGT,10070
10476.5182,Coal,681.4100733
10477.5182,Diesel,245.0695384
10477.5182,OCGT,2444
10477.5182,CCGT,10070
10477.5182,Coal,683.9245012
10478.5182,Diesel,242.753618
10478.5182,OCGT,2444
10478.5182,CCGT,10070
10478.5182,Coal,686.438929
10479.5182,Diesel,240.4376976
10479.5182,OCGT,2444
10479.5182,CCGT,10070
10479.5182,Coal,688.9533569
10480.5182,Diesel,238.1217772
10480.5182,OCGT,2444
10480.5182,CCGT,10070
10480.5182,Coal,691.4677848
10481.5182,Diesel,235.8058568
10481.5182,OCGT,2444
10481.5182,CCGT,10070
10481.5182,Coal,693.9822126
10482.5182,Diesel,233.4899364
10482.5182,OCGT,2444
10482.5182,CCGT,10070
10482.5182,Coal,696.4966405
10483.5182,Diesel,231.174016
10483.5182,OCGT,2444
10483.5182,CCGT,10070
10483.5182,Coal,699.0110683
10484.5182,Diesel,228.8580956
10484.5182,OCGT,2444
10484.5182,CCGT,10070
10484.5182,Coal,701.5254962
10485.5182,Diesel,226.5421752
10485.5182,OCGT,2444
10485.5182,CCGT,10070
10485.5182,Coal,704.0399241
10486.5182,Diesel,224.2262548
10486.5182,OCGT,2444
10486.5182,CCGT,10070
10486.5182,Coal,706.5543519
10487.5182,Diesel,221.9103344
10487.5182,OCGT,2444
10487.5182,CCGT,10070
10487.5182,Coal,709.0687798
10488.5182,Diesel,219.594414
10488.5182,OCGT,2444
10488.5182,CCGT,10070
10488.5182,Coal,711.5832076
10489.5182,Diesel,217.2784936
10489.5182,OCGT,2444
10489.5182,CCGT,10070
10489.5182,Coal,714.0976355
10490.5182,Diesel,214.9625732
10490.5182,OCGT,2444
10490.5182,CCGT,10070
10490.5182,Coal,716.6120634
10491.5182,Diesel,212.6466528
10491.5182,OCGT,2444
10491.5182,CCGT,10070
10491.5182,Coal,719.1264912
10492.5182,Diesel,210.3307324
10492.5182,OCGT,2444
10492.5182,CCGT,10070
10492.5182,Coal,721.6409191
10493.5182,Diesel,208.014812
10493.5182,OCGT,2444
10493.5182,CCGT,10070
10493.5182,Coal,724.1553469
10494.5182,Diesel,205.6988916
10494.5182,OCGT,2444
10494.5182,CCGT,10070
10494.5182,Coal,726.6697748
10495.5182,Diesel,203.3829712
10495.5182,OCGT,2444
10495.5182,CCGT,10070
10495.5182,Coal,729.1842027
10496.5182,Diesel,201.0670508
10496.5182,OCGT,2444
10496.5182,CCGT,10070
10496.5182,Coal,731.6986305
10497.5182,Diesel,198.7511304
10497.5182,OCGT,2444
10497.5182,CCGT,10070
10497.5182,Coal,734.2130584
10498.5182,Diesel,196.43521
10498.5182,OCGT,2444
10498.5182,CCGT,10070
10498.5182,Coal,736.7274862
10499.5182,Diesel,194.1192896
10499.5182,OCGT,2444
10499.5182,CCGT,10070
10499.5182,Coal,739.2419141
10500.5182,Diesel,191.8033692
10500.5182,OCGT,2444
10500.5182,CCGT,10070
10500.5182,Coal,741.756342
10501.5182,Diesel,189.4874488
10501.5182,OCGT,2444
10501.5182,CCGT,10070
10501.5182,Coal,744.2707698
10502.5182,Diesel,187.1715284
10502.5182,OCGT,2444
10502.5182,CCGT,10070
10502.5182,Coal,746.7851977
10503.5182,Diesel,184.855608
10503.5182,OCGT,2444
10503.5182,CCGT,10070
10503.5182,Coal,749.2996255
10504.5182,Diesel,182.5396876
10504.5182,OCGT,2444
10504.5182,CCGT,10070
10504.5182,Coal,751.8140534
10505.5182,Diesel,180.2237673
10505.5182,OCGT,2444
10505.5182,CCGT,10070
10505.5182,Coal,754.3284813
10506.5182,Diesel,177.9078469
10506.5182,OCGT,2444
10506.5182,CCGT,10070
10506.5182,Coal,756.8429091
10507.5182,Diesel,175.5919265
10507.5182,OCGT,2444
10507.5182,CCGT,10070
10507.5182,Coal,759.357337
10508.5182,Diesel,173.2760061
10508.5182,OCGT,2444
10508.5182,CCGT,10070
10508.5182,Coal,761.8717649
10509.5182,Diesel,170.9600857
10509.5182,OCGT,2444
10509.5182,CCGT,10070
10509.5182,Coal,764.3861927
10510.5182,Diesel,168.6441653
10510.5182,OCGT,2444
10510.5182,CCGT,10070
10510.5182,Coal,766.9006206
10511.5182,Diesel,166.3282449
10511.5182,OCGT,2444
10511.5182,CCGT,10070
10511.5182,Coal,769.4150484
10512.5182,Diesel,164.0123245
10512.5182,OCGT,2444
10512.5182,CCGT,10070
10512.5182,Coal,771.9294763
10513.5182,Diesel,161.6964041
10513.5182,OCGT,2444
10513.5182,CCGT,10070
10513.5182,Coal,774.4439042
10514.5182,Diesel,159.3804837
10514.5182,OCGT,2444
10514.5182,CCGT,10070
10514.5182,Coal,776.958332
10515.5182,Diesel,157.0645633
10515.5182,OCGT,2444
10515.5182,CCGT,10070
10515.5182,Coal,779.4727599
10516.5182,Diesel,154.7486429
10516.5182,OCGT,2444
10516.5182,CCGT,10070
10516.5182,Coal,781.9871877
10517.5182,Diesel,152.4327225
10517.5182,OCGT,2444
10517.5182,CCGT,10070
10517.5182,Coal,784.5016156
10518.5182,Diesel,150.1168021
10518.5182,OCGT,2444
10518.5182,CCGT,10070
10518.5182,Coal,787.0160435
10519.5182,Diesel,147.8008817
10519.5182,OCGT,2444
10519.5182,CCGT,10070
10519.5182,Coal,789.5304713
10520.5182,Diesel,145.4849613
10520.5182,OCGT,2444
10520.5182,CCGT,10070
10520.5182,Coal,792.0448992
10521.5182,Diesel,143.1690409
10521.5182,OCGT,2444
10521.5182,CCGT,10070
10521.5182,Coal,794.559327
10522.5182,Diesel,140.8531205
10522.5182,OCGT,2444
10522.5182,CCGT,10070
10522.5182,Coal,797.0737549
10523.5182,Diesel,138.5372001
10523.5182,OCGT,2444
10523.5182,CCGT,10070
10523.5182,Coal,799.5881828
10524.5182,Diesel,136.2212797
10524.5182,OCGT,2444
10524.5182,CCGT,10070
10524.5182,Coal,802.1026106
10525.5182,Diesel,133.9053593
10525.5182,OCGT,2444
10525.5182,CCGT,10070
10525.5182,Coal,804.6170385
10526.5182,Diesel,131.5894389
10526.5182,OCGT,2444
10526.5182,CCGT,10070
10526.5182,Coal,807.1314663
10527.5182,Diesel,129.2735185
10527.5182,OCGT,2444
10527.5182,CCGT,10070
10527.5182,Coal,809.6458942
10528.5182,Diesel,126.9575981
10528.5182,OCGT,2444
10528.5182,CCGT,10070
10528.5182,Coal,812.1603221
10529.5182,Diesel,124.6416777
10529.5182,OCGT,2444
10529.5182,CCGT,10070
10529.5182,Coal,814.6747499
10530.5182,Diesel,122.3257573
10530.5182,OCGT,2444
10530.5182,CCGT,10070
10530.5182,Coal,817.1891778
10531.5182,Diesel,120.0098369
10531.5182,OCGT,2444
10531.5182,CCGT,10070
10531.5182,Coal,819.7036056
10532.5182,Diesel,117.6939165
10532.5182,OCGT,2444
10532.5182,CCGT,10070
10532.5182,Coal,822.2180335
10533.5182,Diesel,115.3779961
10533.5182,OCGT,2444
10533.5182,CCGT,10070
10533.5182,Coal,824.7324614
10534.5182,Diesel,113.0620757
10534.5182,OCGT,2444
10534.5182,CCGT,10070
10534.5182,Coal,827.2468892
10535.5182,Diesel,110.7461553
10535.5182,OCGT,2444
10535.5182,CCGT,10070
10535.5182,Coal,829.7613171
10536.5182,Diesel,108.4302349
10536.5182,OCGT,2444
10536.5182,CCGT,10070
10536.5182,Coal,832.275745
10537.5182,Diesel,106.1143145
10537.5182,OCGT,2444
10537.5182,CCGT,10070
10537.5182,Coal,834.7901728
10538.5182,Diesel,103.7983941
10538.5182,OCGT,2444
10538.5182,CCGT,10070
10538.5182,Coal,837.3046007
10539.5182,Diesel,101.4824737
10539.5182,OCGT,2444
10539.5182,CCGT,10070
10539.5182,Coal,839.8190285
10540.5182,Diesel,99.16655332
10540.5182,OCGT,2444
10540.5182,CCGT,10070
10540.5182,Coal,842.3334564
10541.5182,Diesel,96.85063292
10541.5182,OCGT,2444
10541.5182,CCGT,10070
10541.5182,Coal,844.8478843
10542.5182,Diesel,94.53471253
10542.5182,OCGT,2444
10542.5182,CCGT,10070
10542.5182,Coal,847.3623121
10543.5182,Diesel,92.21879213
10543.5182,OCGT,2444
10543.5182,CCGT,10070
10543.5182,Coal,849.87674
10544.5182,Diesel,89.90287173
10544.5182,OCGT,2444
10544.5182,CCGT,10070
10544.5182,Coal,852.3911678
10545.5182,Diesel,87.58695133
10545.5182,OCGT,2444
10545.5182,CCGT,10070
10545.5182,Coal,854.9055957
10546.5182,Diesel,85.27103093
10546.5182,OCGT,2444
10546.5182,CCGT,10070
10546.5182,Coal,857.4200236
10547.5182,Diesel,82.95511054
10547.5182,OCGT,2444
10547.5182,CCGT,10070
10547.5182,Coal,859.9344514
10548.5182,Diesel,80.63919014
10548.5182,OCGT,2444
10548.5182,CCGT,10070
10548.5182,Coal,862.4488793
10549.5182,Diesel,78.32326974
10549.5182,OCGT,2444
10549.5182,CCGT,10070
10549.5182,Coal,864.9633071
10550.5182,Diesel,76.00734934
10550.5182,OCGT,2444
10550.5182,CCGT,10070
10550.5182,Coal,867.477735
10551.5182,Diesel,73.69142894
10551.5182,OCGT,2444
10551.5182,CCGT,10070
10551.5182,Coal,869.9921629
10552.5182,Diesel,71.37550854
10552.5182,OCGT,2444
10552.5182,CCGT,10070
10552.5182,Coal,872.5065907
10553.5182,Diesel,69.05958815
10553.5182,OCGT,2444
10553.5182,CCGT,10070
10553.5182,Coal,875.0210186
10554.5182,Diesel,66.74366775
10554.5182,OCGT,2444
10554.5182,CCGT,10070
10554.5182,Coal,877.5354464
10555.5182,Diesel,64.42774735
10555.5182,OCGT,2444
10555.5182,CCGT,10070
10555.5182,Coal,880.0498743
10556.5182,Diesel,62.11182695
10556.5182,OCGT,2444
10556.5182,CCGT,10070
10556.5182,Coal,882.5643022
10557.5182,Diesel,59.79590655
10557.5182,OCGT,2444
10557.5182,CCGT,10070
10557.5182,Coal,885.07873
10558.5182,Diesel,57.47998616
10558.5182,OCGT,2444
10558.5182,CCGT,10070
10558.5182,Coal,887.5931579
10559.5182,Diesel,55.16406576
10559.5182,OCGT,2444
10559.5182,CCGT,10070
10559.5182,Coal,890.1075857
10560.5182,Diesel,52.84814536
10560.5182,OCGT,2444
10560.5182,CCGT,10070
10560.5182,Coal,892.6220136
10561.5182,Diesel,50.53222496
10561.5182,OCGT,2444
10561.5182,CCGT,10070
10561.5182,Coal,895.1364415
10562.5182,Diesel,48.21630456
10562.5182,OCGT,2444
10562.5182,CCGT,10070
10562.5182,Coal,897.6508693
10563.5182,Diesel,45.90038417
10563.5182,OCGT,2444
10563.5182,CCGT,10070
10563.5182,Coal,900.1652972
10564.5182,Diesel,43.58446377
10564.5182,OCGT,2444
10564.5182,CCGT,10070
10564.5182,Coal,902.6797251
10565.5182,Diesel,41.26854337
10565.5182,OCGT,2444
10565.5182,CCGT,10070
10565.5182,Coal,905.1941529
10566.5182,Diesel,38.95262297
10566.5182,OCGT,2444
10566.5182,CCGT,10070
10566.5182,Coal,907.7085808
10567.5182,Diesel,36.63670257
10567.5182,OCGT,2444
10567.5182,CCGT,10070
10567.5182,Coal,910.2230086
10568.5182,Diesel,35
10568.5182,OCGT,2443.69486
10568.5182,CCGT,10070
10568.5182,Coal,912.2467088
10569.5182,Diesel,35
10569.5182,OCGT,2442.654429
10569.5182,CCGT,10070
10569.5182,Coal,913.0879086
10570.5182,Diesel,35
10570.5182,OCGT,2441.613998
10570.5182,CCGT,10070
10570.5182,Coal,913.9291084
10571.5182,Diesel,35
10571.5182,OCGT,2440.573566
10571.5182,CCGT,10070
10571.5182,Coal,914.7703082
10572.5182,Diesel,35
10572.5182,OCGT,2439.533135
10572.5182,CCGT,10070
10572.5182,Coal,915.611508
10573.5182,Diesel,35
10573.5182,OCGT,2438.492704
10573.5182,CCGT,10070
10573.5182,Coal,916.4527078
10574.5182,Diesel,35
10574.5182,OCGT,2437.452272
10574.5182,CCGT,10070
10574.5182,Coal,917.2939076
10575.5182,Diesel,35
10575.5182,OCGT,2436.411841
10575.5182,CCGT,10070
10575.5182,Coal,918.1351074
10576.5182,Diesel,35
10576.5182,OCGT,2435.37141
10576.5182,CCGT,10070
10576.5182,Coal,918.9763072
10577.5182,Diesel,35
10577.5182,OCGT,2434.330978
10577.5182,CCGT,10070
10577.5182,Coal,919.817507
10578.5182,Diesel,35
10578.5182,OCGT,2433.290547
10578.5182,CCGT,10070
10578.5182,Coal,920.6587068
10579.5182,Diesel,35
10579.5182,OCGT,2432.250116
10579.5182,CCGT,10070
10579.5182,Coal,921.4999066
10580.5182,Diesel,35
10580.5182,OCGT,2431.209684
10580.5182,CCGT,10070
10580.5182,Coal,922.3411064
10581.5182,Diesel,35
10581.5182,OCGT,2430.169253
10581.5182,CCGT,10070
10581.5182,Coal,923.1823062
10582.5182,Diesel,35
10582.5182,OCGT,2429.128822
10582.5182,CCGT,10070
10582.5182,Coal,924.023506
10583.5182,Diesel,35
10583.5182,OCGT,2428.08839
10583.5182,CCGT,10070
10583.5182,Coal,924.8647058
10584.5182,Diesel,35
10584.5182,OCGT,2427.047959
10584.5182,CCGT,10070
10584.5182,Coal,925.7059056
10585.5182,Diesel,35
10585.5182,OCGT,2426.007528
10585.5182,CCGT,10070
10585.5182,Coal,926.5471054
10586.5182,Diesel,35
10586.5182,OCGT,2424.967096
10586.5182,CCGT,10070
10586.5182,Coal,927.3883052
10587.5182,Diesel,35
10587.5182,OCGT,2423.926665
10587.5182,CCGT,10070
10587.5182,Coal,928.229505
10588.5182,Diesel,35
10588.5182,OCGT,2422.886234
10588.5182,CCGT,10070
10588.5182,Coal,929.0707048
10589.5182,Diesel,35
10589.5182,OCGT,2421.845802
10589.5182,CCGT,10070
10589.5182,Coal,929.9119046
10590.5182,Diesel,35
10590.5182,OCGT,2420.805371
10590.5182,CCGT,10070
10590.5182,Coal,930.7531044
10591.5182,Diesel,35
10591.5182,OCGT,2419.76494
10591.5182,CCGT,10070
10591.5182,Coal,931.5943042
10592.5182,Diesel,35
10592.5182,OCGT,2418.724508
10592.5182,CCGT,10070
10592.5182,Coal,932.435504
10593.5182,Diesel,35
10593.5182,OCGT,2417.684077
10593.5182,CCGT,10070
10593.5182,Coal,933.2767038
10594.5182,Diesel,35
10594.5182,OCGT,2416.643646
10594.5182,CCGT,10070
10594.5182,Coal,934.1179036
10595.5182,Diesel,35
10595.5182,OCGT,2415.603214
10595.5182,CCGT,10070
10595.5182,Coal,934.9591034
10596.5182,Diesel,35
10596.5182,OCGT,2414.562783
10596.5182,CCGT,10070
10596.5182,Coal,935.8003032
10597.5182,Diesel,35
10597.5182,OCGT,2413.522352
10597.5182,CCGT,10070
10597.5182,Coal,936.641503
10598.5182,Diesel,35
10598.5182,OCGT,2412.48192
10598.5182,CCGT,10070
10598.5182,Coal,937.4827028
10599.5182,Diesel,35
10599.5182,OCGT,2411.441489
10599.5182,CCGT,10070
10599.5182,Coal,938.3239026
10600.5182,Diesel,35
10600.5182,OCGT,2410.401058
10600.5182,CCGT,10070
10600.5182,Coal,939.1651024
10601.5182,Diesel,35
10601.5182,OCGT,2409.360626
10601.5182,CCGT,10070
10601.5182,Coal,940.0063022
10602.5182,Diesel,35
10602.5182,OCGT,2408.320195
10602.5182,CCGT,10070
10602.5182,Coal,940.847502
10603.5182,Diesel,35
10603.5182,OCGT,2407.279764
10603.5182,CCGT,10070
10603.5182,Coal,941.6887018
10604.5182,Diesel,35
10604.5182,OCGT,2406.239332
10604.5182,CCGT,10070
10604.5182,Coal,942.5299016
10605.5182,Diesel,35
10605.5182,OCGT,2405.198901
10605.5182,CCGT,10070
10605.5182,Coal,943.3711014
10606.5182,Diesel,35
10606.5182,OCGT,2404.15847
10606.5182,CCGT,10070
10606.5182,Coal,944.2123012
10607.5182,Diesel,35
10607.5182,OCGT,2403.118038
10607.5182,CCGT,10070
10607.5182,Coal,945.053501
10608.5182,Diesel,35
10608.5182,OCGT,2402.077607
10608.5182,CCGT,10070
10608.5182,Coal,945.8947008
10609.5182,Diesel,35
10609.5182,OCGT,2401.037176
10609.5182,CCGT,10070
10609.5182,Coal,946.7359007
10610.5182,Diesel,35
10610.5182,OCGT,2399.996744
10610.5182,CCGT,10070
10610.5182,Coal,947.5771005
10611.5182,Diesel,35
10611.5182,OCGT,2398.956313
10611.5182,CCGT,10070
10611.5182,Coal,948.4183003
10612.5182,Diesel,35
10612.5182,OCGT,2397.915882
10612.5182,CCGT,10070
10612.5182,Coal,949.2595001
10613.5182,Diesel,35
10613.5182,OCGT,2396.87545
10613.5182,CCGT,10070
10613.5182,Coal,950.1006999
10614.5182,Diesel,35
10614.5182,OCGT,2395.835019
10614.5182,CCGT,10070
10614.5182,Coal,950.9418997
10615.5182,Diesel,35
10615.5182,OCGT,2394.794588
10615.5182,CCGT,10070
10615.5182,Coal,951.7830995
10616.5182,Diesel,35
10616.5182,OCGT,2393.754156
10616.5182,CCGT,10070
10616.5182,Coal,952.6242993
10617.5182,Diesel,35
10617.5182,OCGT,2392.713725
10617.5182,CCGT,10070
10617.5182,Coal,953.4654991
10618.5182,Diesel,35
10618.5182,OCGT,2391.673294
10618.5182,CCGT,10070
10618.5182,Coal,954.3066989
10619.5182,Diesel,35
10619.5182,OCGT,2390.632862
10619.5182,CCGT,10070
10619.5182,Coal,955.1478987
10620.5182,Diesel,35
10620.5182,OCGT,2389.592431
10620.5182,CCGT,10070
10620.5182,Coal,955.9890985
10621.5182,Diesel,35
10621.5182,OCGT,2388.552
10621.5182,CCGT,10070
10621.5182,Coal,956.8302983
10622.5182,Diesel,35
10622.5182,OCGT,2387.511568
10622.5182,CCGT,10070
10622.5182,Coal,957.6714981
10623.5182,Diesel,35
10623.5182,OCGT,2386.471137
10623.5182,CCGT,10070
10623.5182,Coal,958.5126979
10624.5182,Diesel,35
10624.5182,OCGT,2385.430706
10624.5182,CCGT,10070
10624.5182,Coal,959.3538977
10625.5182,Diesel,35
10625.5182,OCGT,2384.390274
10625.5182,CCGT,10070
10625.5182,Coal,960.1950975
10626.5182,Diesel,35
10626.5182,OCGT,2383.349843
10626.5182,CCGT,10070
10626.5182,Coal,961.0362973
10627.5182,Diesel,35
10627.5182,OCGT,2382.309412
10627.5182,CCGT,10070
10627.5182,Coal,961.8774971
10628.5182,Diesel,35
10628.5182,OCGT,2381.26898
10628.5182,CCGT,10070
10628.5182,Coal,962.7186969
10629.5182,Diesel,35
10629.5182,OCGT,2380.228549
10629.5182,CCGT,10070
10629.5182,Coal,963.5598967
10630.5182,Diesel,35
10630.5182,OCGT,2379.188118
10630.5182,CCGT,10070
10630.5182,Coal,964.4010965
10631.5182,Diesel,35
10631.5182,OCGT,2378.147686
10631.5182,CCGT,10070
10631.5182,Coal,965.2422963
10632.5182,Diesel,35
10632.5182,OCGT,2377.107255
10632.5182,CCGT,10070
10632.5182,Coal,966.0834961
10633.5182,Diesel,35
10633.5182,OCGT,2376.066824
10633.5182,CCGT,10070
10633.5182,Coal,966.9246959
10634.5182,Diesel,35
10634.5182,OCGT,2375.026392
10634.5182,CCGT,10070
10634.5182,Coal,967.7658957
10635.5182,Diesel,35
10635.5182,OCGT,2373.985961
10635.5182,CCGT,10070
10635.5182,Coal,968.6070955
10636.5182,Diesel,35
10636.5182,OCGT,2372.94553
10636.5182,CCGT,10070
10636.5182,Coal,969.4482953
10637.5182,Diesel,35
10637.5182,OCGT,2371.905098
10637.5182,CCGT,10070
10637.5182,Coal,970.2894951
10638.5182,Diesel,35
10638.5182,OCGT,2370.864667
10638.5182,CCGT,10070
10638.5182,Coal,971.1306949
10639.5182,Diesel,35
10639.5182,OCGT,2369.824236
10639.5182,CCGT,10070
10639.5182,Coal,971.9718947
10640.5182,Diesel,35
10640.5182,OCGT,2368.783804
10640.5182,CCGT,10070
10640.5182,Coal,972.8130945
10641.5182,Diesel,35
10641.5182,OCGT,2367.743373
10641.5182,CCGT,10070
10641.5182,Coal,973.6542943
10642.5182,Diesel,35
10642.5182,OCGT,2366.702942
10642.5182,CCGT,10070
10642.5182,Coal,974.4954941
10643.5182,Diesel,35
10643.5182,OCGT,2365.66251
10643.5182,CCGT,10070
10643.5182,Coal,975.3366939
10644.5182,Diesel,35
10644.5182,OCGT,2364.622079
10644.5182,CCGT,10070
10644.5182,Coal,976.1778937
10645.5182,Diesel,35
10645.5182,OCGT,2363.581647
10645.5182,CCGT,10070
10645.5182,Coal,977.0190935
10646.5182,Diesel,35
10646.5182,OCGT,2362.541216
10646.5182,CCGT,10070
10646.5182,Coal,977.8602933
10647.5182,Diesel,35
10647.5182,OCGT,2361.500785
10647.5182,CCGT,10070
10647.5182,Coal,978.7014931
10648.5182,Diesel,35
10648.5182,OCGT,2360.460353
10648.5182,CCGT,10070
10648.5182,Coal,979.5426929
10649.5182,Diesel,35
10649.5182,OCGT,2359.419922
10649.5182,CCGT,10070
10649.5182,Coal,980.3838927
10650.5182,Diesel,35
10650.5182,OCGT,2358.379491
10650.5182,CCGT,10070
10650.5182,Coal,981.2250925
10651.5182,Diesel,35
10651.5182,OCGT,2357.339059
10651.5182,CCGT,10070
10651.5182,Coal,982.0662923
10652.5182,Diesel,35
10652.5182,OCGT,2356.298628
10652.5182,CCGT,10070
10652.5182,Coal,982.9074921
