CO2_Limit,Generator,AP_g
2717.7305,Diesel,1470
2717.7305,OCGT,19740
2717.7305,CCGT,419323.9787
2717.7305,Coal,107928.619
2718.7305,Diesel,1470
2718.7305,OCGT,19740
2718.7305,CCGT,418430.3617
2718.7305,Coal,108569.3256
2719.7305,Diesel,1470
2719.7305,OCGT,19740
2719.7305,CCGT,417536.7447
2719.7305,Coal,109210.0321
2720.7305,Diesel,1470
2720.7305,OCGT,19740
2720.7305,CCGT,416643.1277
2720.7305,Coal,109850.7387
2721.7305,Diesel,1470
2721.7305,OCGT,19740
2721.7305,CCGT,415749.5106
2721.7305,Coal,110491.4452
2722.7305,Diesel,1470
2722.7305,OCGT,19740
2722.7305,CCGT,414855.8936
2722.7305,Coal,111132.1517
2723.7305,Diesel,1470
2723.7305,OCGT,19740
2723.7305,CCGT,413962.2766
2723.7305,Coal,111772.8583
2724.7305,Diesel,1470
2724.7305,OCGT,19740
2724.7305,CCGT,413068.6596
2724.7305,Coal,112413.5648
2725.7305,Diesel,1470
2725.7305,OCGT,19740
2725.7305,CCGT,412175.0426
2725.7305,Coal,113054.2714
2726.7305,Diesel,1470
2726.7305,OCGT,19740
2726.7305,CCGT,411281.4255
2726.7305,Coal,113694.9779
2727.7305,Diesel,1470
2727.7305,OCGT,19740
2727.7305,CCGT,410387.8085
2727.7305,Coal,114335.6845
2728.7305,Diesel,1470
2728.7305,OCGT,19740
2728.7305,CCGT,409494.1915
2728.7305,Coal,114976.391
2729.7305,Diesel,1470
2729.7305,OCGT,19740
2729.7305,CCGT,408600.5745
2729.7305,Coal,115617.0976
2730.7305,Diesel,1470
2730.7305,OCGT,19740
2730.7305,CCGT,407706.9574
2730.7305,Coal,116257.8041
2731.7305,Diesel,1470
2731.7305,OCGT,19740
2731.7305,CCGT,406813.3404
2731.7305,Coal,116898.5106
2732.7305,Diesel,1470
2732.7305,OCGT,19740
2732.7305,CCGT,405919.7234
2732.7305,Coal,117539.2172
2733.7305,Diesel,1470
2733.7305,OCGT,19740
2733.7305,CCGT,405026.1064
2733.7305,Coal,118179.9237
2734.7305,Diesel,1470
2734.7305,OCGT,19740
2734.7305,CCGT,404132.4894
2734.7305,Coal,118820.6303
2735.7305,Diesel,1470
2735.7305,OCGT,19740
2735.7305,CCGT,403238.8723
2735.7305,Coal,119461.3368
2736.7305,Diesel,1470
2736.7305,OCGT,19740
2736.7305,CCGT,402345.2553
2736.7305,Coal,120102.0434
2737.7305,Diesel,1470
2737.7305,OCGT,19740
2737.7305,CCGT,401451.6383
2737.7305,Coal,120742.7499
2738.7305,Diesel,1470
2738.7305,OCGT,19740
2738.7305,CCGT,400558.0213
2738.7305,Coal,121383.4564
2739.7305,Diesel,1470
2739.7305,OCGT,19740
2739.7305,CCGT,399664.4043
2739.7305,Coal,122024.163
2740.7305,Diesel,1470
2740.7305,OCGT,19740
2740.7305,CCGT,398770.7872
2740.7305,Coal,122664.8695
2741.7305,Diesel,1470
2741.7305,OCGT,19740
2741.7305,CCGT,397877.1702
2741.7305,Coal,123305.5761
2742.7305,Diesel,1470
2742.7305,OCGT,19740
2742.7305,CCGT,396983.5532
2742.7305,Coal,123946.2826
2743.7305,Diesel,1470
2743.7305,OCGT,19740
2743.7305,CCGT,396089.9362
2743.7305,Coal,124586.9892
2744.7305,Diesel,1470
2744.7305,OCGT,19740
2744.7305,CCGT,395196.3191
2744.7305,Coal,125227.6957
2745.7305,Diesel,1470
2745.7305,OCGT,19740
2745.7305,CCGT,394302.7021
2745.7305,Coal,125868.4022
2746.7305,Diesel,1470
2746.7305,OCGT,19740
2746.7305,CCGT,393409.0851
2746.7305,Coal,126509.1088
2747.7305,Diesel,1470
2747.7305,OCGT,19740
2747.7305,CCGT,392515.4681
2747.7305,Coal,127149.8153
2748.7305,Diesel,1470
2748.7305,OCGT,19740
2748.7305,CCGT,391621.8511
2748.7305,Coal,127790.5219
2749.7305,Diesel,1470
2749.7305,OCGT,19740
2749.7305,CCGT,390728.234
2749.7305,Coal,128431.2284
2750.7305,Diesel,1470
2750.7305,OCGT,19740
2750.7305,CCGT,389834.617
2750.7305,Coal,129071.935
2751.7305,Diesel,1470
2751.7305,OCGT,19740
2751.7305,CCGT,388941
2751.7305,Coal,129712.6415
2752.7305,Diesel,1470
2752.7305,OCGT,19740
2752.7305,CCGT,388047.383
2752.7305,Coal,130353.3481
2753.7305,Diesel,1470
2753.7305,OCGT,19740
2753.7305,CCGT,387153.766
2753.7305,Coal,130994.0546
2754.7305,Diesel,1470
2754.7305,OCGT,19740
2754.7305,CCGT,386260.1489
2754.7305,Coal,131634.7611
2755.7305,Diesel,1470
2755.7305,OCGT,19740
2755.7305,CCGT,385366.5319
2755.7305,Coal,132275.4677
2756.7305,Diesel,1470
2756.7305,OCGT,19740
2756.7305,CCGT,384472.9149
2756.7305,Coal,132916.1742
2757.7305,Diesel,1470
2757.7305,OCGT,19740
2757.7305,CCGT,383579.2979
2757.7305,Coal,133556.8808
2758.7305,Diesel,1470
2758.7305,OCGT,19740
2758.7305,CCGT,382685.6809
2758.7305,Coal,134197.5873
2759.7305,Diesel,1470
2759.7305,OCGT,19740
2759.7305,CCGT,381792.0638
2759.7305,Coal,134838.2939
2760.7305,Diesel,1470
2760.7305,OCGT,19740
2760.7305,CCGT,380898.4468
2760.7305,Coal,135479.0004
2761.7305,Diesel,1470
2761.7305,OCGT,19740
2761.7305,CCGT,380004.8298
2761.7305,Coal,136119.7069
2762.7305,Diesel,1470
2762.7305,OCGT,19740
2762.7305,CCGT,379111.2128
2762.7305,Coal,136760.4135
2763.7305,Diesel,1470
2763.7305,OCGT,19740
2763.7305,CCGT,378217.5957
2763.7305,Coal,137401.12
2764.7305,Diesel,1470
2764.7305,OCGT,19740
2764.7305,CCGT,377323.9787
2764.7305,Coal,138041.8266
2765.7305,Diesel,1470
2765.7305,OCGT,19740
2765.7305,CCGT,376430.3617
2765.7305,Coal,138682.5331
2766.7305,Diesel,1470
2766.7305,OCGT,19740
2766.7305,CCGT,375536.7447
2766.7305,Coal,139323.2397
2767.7305,Diesel,1470
2767.7305,OCGT,19740
2767.7305,CCGT,374643.1277
2767.7305,Coal,139963.9462
2768.7305,Diesel,1470
2768.7305,OCGT,19740
2768.7305,CCGT,373749.5106
2768.7305,Coal,140604.6527
2769.7305,Diesel,1470
2769.7305,OCGT,19740
2769.7305,CCGT,372855.8936
2769.7305,Coal,141245.3593
2770.7305,Diesel,1470
2770.7305,OCGT,19740
2770.7305,CCGT,371962.2766
2770.7305,Coal,141886.0658
2771.7305,Diesel,1470
2771.7305,OCGT,19740
2771.7305,CCGT,371068.6596
2771.7305,Coal,142526.7724
2772.7305,Diesel,1470
2772.7305,OCGT,19740
2772.7305,CCGT,370175.0426
2772.7305,Coal,143167.4789
2773.7305,Diesel,1470
2773.7305,OCGT,19740
2773.7305,CCGT,369281.4255
2773.7305,Coal,143808.1855
2774.7305,Diesel,1470
2774.7305,OCGT,19740
2774.7305,CCGT,368387.8085
2774.7305,Coal,144448.892
2775.7305,Diesel,1470
2775.7305,OCGT,19740
2775.7305,CCGT,367494.1915
2775.7305,Coal,145089.5986
2776.7305,Diesel,1470
2776.7305,OCGT,19740
2776.7305,CCGT,366600.5745
2776.7305,Coal,145730.3051
2777.7305,Diesel,1470
2777.7305,OCGT,19740
2777.7305,CCGT,365706.9574
2777.7305,Coal,146371.0116
2778.7305,Diesel,1470
2778.7305,OCGT,19740
2778.7305,CCGT,364813.3404
2778.7305,Coal,147011.7182
2779.7305,Diesel,1470
2779.7305,OCGT,19740
2779.7305,CCGT,363919.7234
2779.7305,Coal,147652.4247
2780.7305,Diesel,1470
2780.7305,OCGT,19740
2780.7305,CCGT,363026.1064
2780.7305,Coal,148293.1313
2781.7305,Diesel,1470
2781.7305,OCGT,19740
2781.7305,CCGT,362132.4894
2781.7305,Coal,148933.8378
2782.7305,Diesel,1470
2782.7305,OCGT,19740
2782.7305,CCGT,361238.8723
2782.7305,Coal,149574.5444
2783.7305,Diesel,1470
2783.7305,OCGT,19740
2783.7305,CCGT,360345.2553
2783.7305,Coal,150215.2509
2784.7305,Diesel,1470
2784.7305,OCGT,19740
2784.7305,CCGT,359451.6383
2784.7305,Coal,150855.9574
2785.7305,Diesel,1470
2785.7305,OCGT,19740
2785.7305,CCGT,358558.0213
2785.7305,Coal,151496.664
2786.7305,Diesel,1470
2786.7305,OCGT,19740
2786.7305,CCGT,357664.4043
2786.7305,Coal,152137.3705
2787.7305,Diesel,1470
2787.7305,OCGT,19740
2787.7305,CCGT,356770.7872
2787.7305,Coal,152778.0771
2788.7305,Diesel,1470
2788.7305,OCGT,19740
2788.7305,CCGT,355877.1702
2788.7305,Coal,153418.7836
2789.7305,Diesel,1470
2789.7305,OCGT,19740
2789.7305,CCGT,354983.5532
2789.7305,Coal,154059.4902
2790.7305,Diesel,1470
2790.7305,OCGT,19740
2790.7305,CCGT,354089.9362
2790.7305,Coal,154700.1967
2791.7305,Diesel,1470
2791.7305,OCGT,19740
2791.7305,CCGT,353196.3191
2791.7305,Coal,155340.9033
2792.7305,Diesel,1470
2792.7305,OCGT,19740
2792.7305,CCGT,352302.7021
2792.7305,Coal,155981.6098
2793.7305,Diesel,1470
2793.7305,OCGT,19740
2793.7305,CCGT,351409.0851
2793.7305,Coal,156622.3163
2794.7305,Diesel,1470
2794.7305,OCGT,19740
2794.7305,CCGT,350515.4681
2794.7305,Coal,157263.0229
2795.7305,Diesel,1470
2795.7305,OCGT,19740
2795.7305,CCGT,349621.8511
2795.7305,Coal,157903.7294
2796.7305,Diesel,1470
2796.7305,OCGT,19740
2796.7305,CCGT,348728.234
2796.7305,Coal,158544.436
2797.7305,Diesel,1470
2797.7305,OCGT,19740
2797.7305,CCGT,347834.617
2797.7305,Coal,159185.1425
2798.7305,Diesel,1470
2798.7305,OCGT,19740
2798.7305,CCGT,346941
2798.7305,Coal,159825.8491
2799.7305,Diesel,1470
2799.7305,OCGT,19740
2799.7305,CCGT,346047.383
2799.7305,Coal,160466.5556
2800.7305,Diesel,1470
2800.7305,OCGT,19740
2800.7305,CCGT,345153.766
2800.7305,Coal,161107.2621
2801.7305,Diesel,1470
2801.7305,OCGT,19740
2801.7305,CCGT,344260.1489
2801.7305,Coal,161747.9687
2802.7305,Diesel,1470
2802.7305,OCGT,19740
2802.7305,CCGT,343366.5319
2802.7305,Coal,162388.6752
2803.7305,Diesel,1470
2803.7305,OCGT,19740
2803.7305,CCGT,342472.9149
2803.7305,Coal,163029.3818
2804.7305,Diesel,1470
2804.7305,OCGT,19740
2804.7305,CCGT,341579.2979
2804.7305,Coal,163670.0883
2805.7305,Diesel,1470
2805.7305,OCGT,19740
2805.7305,CCGT,340685.6809
2805.7305,Coal,164310.7949
2806.7305,Diesel,1470
2806.7305,OCGT,19740
2806.7305,CCGT,339792.0638
2806.7305,Coal,164951.5014
2807.7305,Diesel,1470
2807.7305,OCGT,19740
2807.7305,CCGT,338898.4468
2807.7305,Coal,165592.2079
2808.7305,Diesel,1470
2808.7305,OCGT,19740
2808.7305,CCGT,338004.8298
2808.7305,Coal,166232.9145
2809.7305,Diesel,1470
2809.7305,OCGT,19740
2809.7305,CCGT,337111.2128
2809.7305,Coal,166873.621
2810.7305,Diesel,1470
2810.7305,OCGT,19740
2810.7305,CCGT,336217.5957
2810.7305,Coal,167514.3276
2811.7305,Diesel,1470
2811.7305,OCGT,19740
2811.7305,CCGT,335323.9787
2811.7305,Coal,168155.0341
2812.7305,Diesel,1470
2812.7305,OCGT,19740
2812.7305,CCGT,334430.3617
2812.7305,Coal,168795.7407
2813.7305,Diesel,1470
2813.7305,OCGT,19740
2813.7305,CCGT,333536.7447
2813.7305,Coal,169436.4472
2814.7305,Diesel,1470
2814.7305,OCGT,19740
2814.7305,CCGT,332643.1277
2814.7305,Coal,170077.1538
2815.7305,Diesel,1470
2815.7305,OCGT,19740
2815.7305,CCGT,331749.5106
2815.7305,Coal,170717.8603
2816.7305,Diesel,1470
2816.7305,OCGT,19740
2816.7305,CCGT,330855.8936
2816.7305,Coal,171358.5668
2817.7305,Diesel,1470
2817.7305,OCGT,19740
2817.7305,CCGT,329962.2766
2817.7305,Coal,171999.2734
2818.7305,Diesel,1470
2818.7305,OCGT,19740
2818.7305,CCGT,329068.6596
2818.7305,Coal,172639.9799
2819.7305,Diesel,1470
2819.7305,OCGT,19740
2819.7305,CCGT,328175.0426
2819.7305,Coal,173280.6865
2820.7305,Diesel,1470
2820.7305,OCGT,19740
2820.7305,CCGT,327281.4255
2820.7305,Coal,173921.393
2821.7305,Diesel,1470
2821.7305,OCGT,19740
2821.7305,CCGT,326387.8085
2821.7305,Coal,174562.0996
2822.7305,Diesel,1470
2822.7305,OCGT,19740
2822.7305,CCGT,325494.1915
2822.7305,Coal,175202.8061
2823.7305,Diesel,1470
2823.7305,OCGT,19740
2823.7305,CCGT,324600.5745
2823.7305,Coal,175843.5126
2824.7305,Diesel,1470
2824.7305,OCGT,19740
2824.7305,CCGT,323706.9574
2824.7305,Coal,176484.2192
2825.7305,Diesel,1470
2825.7305,OCGT,19740
2825.7305,CCGT,322813.3404
2825.7305,Coal,177124.9257
2826.7305,Diesel,1470
2826.7305,OCGT,19740
2826.7305,CCGT,321919.7234
2826.7305,Coal,177765.6323
2827.7305,Diesel,1470
2827.7305,OCGT,19740
2827.7305,CCGT,321026.1064
2827.7305,Coal,178406.3388
2828.7305,Diesel,1470
2828.7305,OCGT,19740
2828.7305,CCGT,320132.4894
2828.7305,Coal,179047.0454
2829.7305,Diesel,1470
2829.7305,OCGT,19740
2829.7305,CCGT,319238.8723
2829.7305,Coal,179687.7519
2830.7305,Diesel,1470
2830.7305,OCGT,19740
2830.7305,CCGT,318345.2553
2830.7305,Coal,180328.4585
2831.7305,Diesel,1470
2831.7305,OCGT,19740
2831.7305,CCGT,317451.6383
2831.7305,Coal,180969.165
2832.7305,Diesel,1470
2832.7305,OCGT,19740
2832.7305,CCGT,316558.0213
2832.7305,Coal,181609.8715
2833.7305,Diesel,1470
2833.7305,OCGT,19740
2833.7305,CCGT,315664.4043
2833.7305,Coal,182250.5781
2834.7305,Diesel,1470
2834.7305,OCGT,19740
2834.7305,CCGT,314770.7872
2834.7305,Coal,182891.2846
2835.7305,Diesel,1470
2835.7305,OCGT,19740
2835.7305,CCGT,313877.1702
2835.7305,Coal,183531.9912
2836.7305,Diesel,1470
2836.7305,OCGT,19740
2836.7305,CCGT,312983.5532
2836.7305,Coal,184172.6977
2837.7305,Diesel,1470
2837.7305,OCGT,19740
2837.7305,CCGT,312089.9362
2837.7305,Coal,184813.4043
2838.7305,Diesel,1470
2838.7305,OCGT,19740
2838.7305,CCGT,311196.3191
2838.7305,Coal,185454.1108
2839.7305,Diesel,1470
2839.7305,OCGT,19740
2839.7305,CCGT,310302.7021
2839.7305,Coal,186094.8173
2840.7305,Diesel,1470
2840.7305,OCGT,19740
2840.7305,CCGT,309409.0851
2840.7305,Coal,186735.5239
2841.7305,Diesel,1470
2841.7305,OCGT,19740
2841.7305,CCGT,308515.4681
2841.7305,Coal,187376.2304
2842.7305,Diesel,1470
2842.7305,OCGT,19740
2842.7305,CCGT,307621.8511
2842.7305,Coal,188016.937
2843.7305,Diesel,1470
2843.7305,OCGT,19740
2843.7305,CCGT,306728.234
2843.7305,Coal,188657.6435
2844.7305,Diesel,1470
2844.7305,OCGT,19740
2844.7305,CCGT,305834.617
2844.7305,Coal,189298.3501
2845.7305,Diesel,1470
2845.7305,OCGT,19740
2845.7305,CCGT,304941
2845.7305,Coal,189939.0566
2846.7305,Diesel,1470
2846.7305,OCGT,19740
2846.7305,CCGT,304047.383
2846.7305,Coal,190579.7631
2847.7305,Diesel,1470
2847.7305,OCGT,19740
2847.7305,CCGT,303153.766
2847.7305,Coal,191220.4697
2848.7305,Diesel,1470
2848.7305,OCGT,19740
2848.7305,CCGT,302260.1489
2848.7305,Coal,191861.1762
2849.7305,Diesel,1470
2849.7305,OCGT,19740
2849.7305,CCGT,301366.5319
2849.7305,Coal,192501.8828
2850.7305,Diesel,1470
2850.7305,OCGT,19740
2850.7305,CCGT,300472.9149
2850.7305,Coal,193142.5893
2851.7305,Diesel,1470
2851.7305,OCGT,19740
2851.7305,CCGT,299579.2979
2851.7305,Coal,193783.2959
2852.7305,Diesel,1470
2852.7305,OCGT,19740
2852.7305,CCGT,298685.6809
2852.7305,Coal,194424.0024
2853.7305,Diesel,1470
2853.7305,OCGT,19740
2853.7305,CCGT,297792.0638
2853.7305,Coal,195064.709
2854.7305,Diesel,1470
2854.7305,OCGT,19740
2854.7305,CCGT,296898.4468
2854.7305,Coal,195705.4155
2855.7305,Diesel,1470
2855.7305,OCGT,19740
2855.7305,CCGT,296004.8298
2855.7305,Coal,196346.122
2856.7305,Diesel,1470
2856.7305,OCGT,19740
2856.7305,CCGT,295111.2128
2856.7305,Coal,196986.8286
2857.7305,Diesel,1470
2857.7305,OCGT,19740
2857.7305,CCGT,294217.5957
2857.7305,Coal,197627.5351
2858.7305,Diesel,1470
2858.7305,OCGT,19740
2858.7305,CCGT,293323.9787
2858.7305,Coal,198268.2417
2859.7305,Diesel,1470
2859.7305,OCGT,19740
2859.7305,CCGT,292430.3617
2859.7305,Coal,198908.9482
2860.7305,Diesel,1470
2860.7305,OCGT,19740
2860.7305,CCGT,291536.7447
2860.7305,Coal,199549.6548
2861.7305,Diesel,1470
2861.7305,OCGT,19740
2861.7305,CCGT,290643.1277
2861.7305,Coal,200190.3613
2862.7305,Diesel,1470
2862.7305,OCGT,19740
2862.7305,CCGT,289749.5106
2862.7305,Coal,200831.0678
2863.7305,Diesel,1470
2863.7305,OCGT,19740
2863.7305,CCGT,288855.8936
2863.7305,Coal,201471.7744
2864.7305,Diesel,1470
2864.7305,OCGT,19740
2864.7305,CCGT,287962.2766
2864.7305,Coal,202112.4809
2865.7305,Diesel,1470
2865.7305,OCGT,19740
2865.7305,CCGT,287068.6596
2865.7305,Coal,202753.1875
2866.7305,Diesel,1470
2866.7305,OCGT,19740
2866.7305,CCGT,286175.0426
2866.7305,Coal,203393.894
2867.7305,Diesel,1470
2867.7305,OCGT,19740
2867.7305,CCGT,285281.4255
2867.7305,Coal,204034.6006
2868.7305,Diesel,1470
2868.7305,OCGT,19740
2868.7305,CCGT,284387.8085
2868.7305,Coal,204675.3071
2869.7305,Diesel,1470
2869.7305,OCGT,19740
2869.7305,CCGT,283494.1915
2869.7305,Coal,205316.0136
2870.7305,Diesel,1470
2870.7305,OCGT,19740
2870.7305,CCGT,282600.5745
2870.7305,Coal,205956.7202
2871.7305,Diesel,1470
2871.7305,OCGT,19740
2871.7305,CCGT,281706.9574
2871.7305,Coal,206597.4267
2872.7305,Diesel,1470
2872.7305,OCGT,19740
2872.7305,CCGT,280813.3404
2872.7305,Coal,207238.1333
2873.7305,Diesel,1470
2873.7305,OCGT,19740
2873.7305,CCGT,279919.7234
2873.7305,Coal,207878.8398
2874.7305,Diesel,1470
2874.7305,OCGT,19740
2874.7305,CCGT,279026.1064
2874.7305,Coal,208519.5464
2875.7305,Diesel,1470
2875.7305,OCGT,19740
2875.7305,CCGT,278132.4894
2875.7305,Coal,209160.2529
2876.7305,Diesel,1470
2876.7305,OCGT,19740
2876.7305,CCGT,277238.8723
2876.7305,Coal,209800.9595
2877.7305,Diesel,1470
2877.7305,OCGT,19740
2877.7305,CCGT,276345.2553
2877.7305,Coal,210441.666
2878.7305,Diesel,1470
2878.7305,OCGT,19740
2878.7305,CCGT,275451.6383
2878.7305,Coal,211082.3725
2879.7305,Diesel,1470
2879.7305,OCGT,19740
2879.7305,CCGT,274558.0213
2879.7305,Coal,211723.0791
2880.7305,Diesel,1470
2880.7305,OCGT,19740
2880.7305,CCGT,273664.4043
2880.7305,Coal,212363.7856
2881.7305,Diesel,1470
2881.7305,OCGT,19740
2881.7305,CCGT,272770.7872
2881.7305,Coal,213004.4922
2882.7305,Diesel,1470
2882.7305,OCGT,19740
2882.7305,CCGT,271877.1702
2882.7305,Coal,213645.1987
2883.7305,Diesel,1470
2883.7305,OCGT,19740
2883.7305,CCGT,270983.5532
2883.7305,Coal,214285.9053
2884.7305,Diesel,1470
2884.7305,OCGT,19740
2884.7305,CCGT,270089.9362
2884.7305,Coal,214926.6118
2885.7305,Diesel,1470
2885.7305,OCGT,19740
2885.7305,CCGT,269196.3191
2885.7305,Coal,215567.3183
2886.7305,Diesel,1470
2886.7305,OCGT,19740
2886.7305,CCGT,268302.7021
2886.7305,Coal,216208.0249
2887.7305,Diesel,1470
2887.7305,OCGT,19740
2887.7305,CCGT,267409.0851
2887.7305,Coal,216848.7314
2888.7305,Diesel,1470
2888.7305,OCGT,19740
2888.7305,CCGT,266515.4681
2888.7305,Coal,217489.438
2889.7305,Diesel,1470
2889.7305,OCGT,19740
2889.7305,CCGT,265621.8511
2889.7305,Coal,218130.1445
2890.7305,Diesel,1470
2890.7305,OCGT,19740
2890.7305,CCGT,264728.234
2890.7305,Coal,218770.8511
2891.7305,Diesel,1470
2891.7305,OCGT,19740
2891.7305,CCGT,263834.617
2891.7305,Coal,219411.5576
2892.7305,Diesel,1470
2892.7305,OCGT,19740
2892.7305,CCGT,262941
2892.7305,Coal,220052.2642
2893.7305,Diesel,1470
2893.7305,OCGT,19740
2893.7305,CCGT,262047.383
2893.7305,Coal,220692.9707
2894.7305,Diesel,1470
2894.7305,OCGT,19740
2894.7305,CCGT,261153.766
2894.7305,Coal,221333.6772
2895.7305,Diesel,1470
2895.7305,OCGT,19740
2895.7305,CCGT,260260.1489
2895.7305,Coal,221974.3838
2896.7305,Diesel,1470
2896.7305,OCGT,19740
2896.7305,CCGT,259366.5319
2896.7305,Coal,222615.0903
2897.7305,Diesel,1470
2897.7305,OCGT,19740
2897.7305,CCGT,258472.9149
2897.7305,Coal,223255.7969
2898.7305,Diesel,1470
2898.7305,OCGT,19740
2898.7305,CCGT,257579.2979
2898.7305,Coal,223896.5034
2899.7305,Diesel,1470
2899.7305,OCGT,19740
2899.7305,CCGT,256685.6809
2899.7305,Coal,224537.21
2900.7305,Diesel,1470
2900.7305,OCGT,19740
2900.7305,CCGT,255792.0638
2900.7305,Coal,225177.9165
2901.7305,Diesel,1470
2901.7305,OCGT,19740
2901.7305,CCGT,254898.4468
2901.7305,Coal,225818.623
2902.7305,Diesel,1470
2902.7305,OCGT,19740
2902.7305,CCGT,254004.8298
2902.7305,Coal,226459.3296
2903.7305,Diesel,1470
2903.7305,OCGT,19740
2903.7305,CCGT,253111.2128
2903.7305,Coal,227100.0361
2904.7305,Diesel,1470
2904.7305,OCGT,19740
2904.7305,CCGT,252217.5957
2904.7305,Coal,227740.7427
2905.7305,Diesel,1470
2905.7305,OCGT,19740
2905.7305,CCGT,251323.9787
2905.7305,Coal,228381.4492
2906.7305,Diesel,1470
2906.7305,OCGT,19740
2906.7305,CCGT,250430.3617
2906.7305,Coal,229022.1558
2907.7305,Diesel,1470
2907.7305,OCGT,19740
2907.7305,CCGT,249536.7447
2907.7305,Coal,229662.8623
2908.7305,Diesel,1470
2908.7305,OCGT,19740
2908.7305,CCGT,248643.1277
2908.7305,Coal,230303.5688
2909.7305,Diesel,1470
2909.7305,OCGT,19740
2909.7305,CCGT,247749.5106
2909.7305,Coal,230944.2754
2910.7305,Diesel,1470
2910.7305,OCGT,19740
2910.7305,CCGT,246855.8936
2910.7305,Coal,231584.9819
2911.7305,Diesel,1470
2911.7305,OCGT,19740
2911.7305,CCGT,245962.2766
2911.7305,Coal,232225.6885
2912.7305,Diesel,1470
2912.7305,OCGT,19740
2912.7305,CCGT,245068.6596
2912.7305,Coal,232866.395
2913.7305,Diesel,1470
2913.7305,OCGT,19740
2913.7305,CCGT,244175.0426
2913.7305,Coal,233507.1016
2914.7305,Diesel,1470
2914.7305,OCGT,19740
2914.7305,CCGT,243281.4255
2914.7305,Coal,234147.8081
2915.7305,Diesel,1470
2915.7305,OCGT,19740
2915.7305,CCGT,242387.8085
2915.7305,Coal,234788.5147
2916.7305,Diesel,1470
2916.7305,OCGT,19740
2916.7305,CCGT,241494.1915
2916.7305,Coal,235429.2212
2917.7305,Diesel,1470
2917.7305,OCGT,19740
2917.7305,CCGT,240600.5745
2917.7305,Coal,236069.9277
2918.7305,Diesel,1470
2918.7305,OCGT,19740
2918.7305,CCGT,239706.9574
2918.7305,Coal,236710.6343
2919.7305,Diesel,1470
2919.7305,OCGT,19740
2919.7305,CCGT,238813.3404
2919.7305,Coal,237351.3408
2920.7305,Diesel,1470
2920.7305,OCGT,19740
2920.7305,CCGT,237919.7234
2920.7305,Coal,237992.0474
2921.7305,Diesel,1470
2921.7305,OCGT,19740
2921.7305,CCGT,237026.1064
2921.7305,Coal,238632.7539
2922.7305,Diesel,1470
2922.7305,OCGT,19740
2922.7305,CCGT,236132.4894
2922.7305,Coal,239273.4605
2923.7305,Diesel,1470
2923.7305,OCGT,19740
2923.7305,CCGT,235238.8723
2923.7305,Coal,239914.167
2924.7305,Diesel,1470
2924.7305,OCGT,19740
2924.7305,CCGT,234345.2553
2924.7305,Coal,240554.8735
2925.7305,Diesel,1470
2925.7305,OCGT,19740
2925.7305,CCGT,233451.6383
2925.7305,Coal,241195.5801
2926.7305,Diesel,1470
2926.7305,OCGT,19740
2926.7305,CCGT,232558.0213
2926.7305,Coal,241836.2866
2927.7305,Diesel,1470
2927.7305,OCGT,19740
2927.7305,CCGT,231664.4043
2927.7305,Coal,242476.9932
2928.7305,Diesel,1470
2928.7305,OCGT,19740
2928.7305,CCGT,230770.7872
2928.7305,Coal,243117.6997
2929.7305,Diesel,1470
2929.7305,OCGT,19740
2929.7305,CCGT,229877.1702
2929.7305,Coal,243758.4063
2930.7305,Diesel,1470
2930.7305,OCGT,19740
2930.7305,CCGT,228983.5532
2930.7305,Coal,244399.1128
2931.7305,Diesel,1470
2931.7305,OCGT,19740
2931.7305,CCGT,228089.9362
2931.7305,Coal,245039.8193
2932.7305,Diesel,1470
2932.7305,OCGT,19740
2932.7305,CCGT,227196.3191
2932.7305,Coal,245680.5259
2933.7305,Diesel,1470
2933.7305,OCGT,19740
2933.7305,CCGT,226302.7021
2933.7305,Coal,246321.2324
2934.7305,Diesel,1470
2934.7305,OCGT,19740
2934.7305,CCGT,225409.0851
2934.7305,Coal,246961.939
2935.7305,Diesel,1470
2935.7305,OCGT,19740
2935.7305,CCGT,224515.4681
2935.7305,Coal,247602.6455
2936.7305,Diesel,1470
2936.7305,OCGT,19740
2936.7305,CCGT,223621.8511
2936.7305,Coal,248243.3521
2937.7305,Diesel,1470
2937.7305,OCGT,19740
2937.7305,CCGT,222728.234
2937.7305,Coal,248884.0586
2938.7305,Diesel,1470
2938.7305,OCGT,19740
2938.7305,CCGT,221834.617
2938.7305,Coal,249524.7652
2939.7305,Diesel,1470
2939.7305,OCGT,19740
2939.7305,CCGT,220941
2939.7305,Coal,250165.4717
2940.7305,Diesel,1470
2940.7305,OCGT,19740
2940.7305,CCGT,220047.383
2940.7305,Coal,250806.1782
2941.7305,Diesel,1470
2941.7305,OCGT,19740
2941.7305,CCGT,219153.766
2941.7305,Coal,251446.8848
2942.7305,Diesel,1470
2942.7305,OCGT,19740
2942.7305,CCGT,218260.1489
2942.7305,Coal,252087.5913
2943.7305,Diesel,1470
2943.7305,OCGT,19740
2943.7305,CCGT,217366.5319
2943.7305,Coal,252728.2979
2944.7305,Diesel,1470
2944.7305,OCGT,19740
2944.7305,CCGT,216472.9149
2944.7305,Coal,253369.0044
2945.7305,Diesel,1470
2945.7305,OCGT,19740
2945.7305,CCGT,215579.2979
2945.7305,Coal,254009.711
2946.7305,Diesel,1470
2946.7305,OCGT,19740
2946.7305,CCGT,214685.6809
2946.7305,Coal,254650.4175
